63.18,25.11,3113
63.38,24.69,3166
63.38,26.45,2956
63.58,25.32,3088
63.68,27.37,2856
63.78,26.27,2976
63.88,27.23,2871
63.98,27.13,2881
64.08,24.98,3130
64.18,23.62,3309
64.28,23.61,3311
64.38,22.65,3452
64.48,24.46,3196
64.68,24.18,3233
64.78,24.60,3178
64.88,23.22,3366
64.98,24.42,3201
65.08,20.77,3763
65.18,23.14,3378
65.28,22.31,3504
65.48,23.99,3259
65.58,24.10,3244
65.68,26.83,2914
65.78,24.27,3221
65.88,27.88,2804
65.98,25.36,3082
66.08,25.92,3016
66.18,24.32,3215
66.28,27.79,2813
66.38,25.38,3080
66.48,25.81,3029
66.58,25.36,3083
66.68,28.89,2706
66.88,25.26,3095
66.98,27.13,2881
67.08,25.27,3094
67.18,26.65,2933
67.28,25.47,3069
67.38,26.73,2925
67.48,26.06,3000
67.58,28.55,2738
67.68,26.38,2963
67.78,26.85,2911
67.88,26.06,3000
67.98,28.04,2788
68.08,25.55,3060
68.18,27.85,2807
68.28,26.61,2938
68.38,27.86,2806
68.48,26.21,2982
68.58,28.21,2771
68.68,26.54,2946
68.78,27.83,2809
68.88,25.19,3103
68.98,28.07,2785
70.88,25.34,3085
70.98,26.67,2931
71.08,25.54,3061
71.28,27.52,2841
71.38,25.27,3093
71.48,24.68,3167
71.58,19.37,4035
